gp_code,panchayat_id,panchayat_name,block_name,district_name,latitude,longitude
107993,WB_107993,Bakulia Dhobapara,Balagarh,Hooghly,23.17212017,88.38821213
107994,WB_107994,Charkrishnabati,Balagarh,Hooghly,23.07710067,88.40035423
107995,WB_107995,Dumurdaha Nityanandapur-I,Balagarh,Hooghly,23.0351554,88.42785901
107996,WB_107996,Dumurdaha Nityanandapur-II,Balagarh,Hooghly,23.03133172,88.43201077
107997,WB_107997,Ekterpur,Balagarh,Hooghly,23.06016593,88.41777244
107998,WB_107998,Guptipara-I,Balagarh,Hooghly,23.19805757,88.43518696
107999,WB_107999,Guptipara-II,Balagarh,Hooghly,23.19423681,88.43102698
108000,WB_108000,Jirat,Balagarh,Hooghly,23.08572725,88.46307568
108001,WB_108001,Mohipalpur,Balagarh,Hooghly,23.08898716,88.42175523
108002,WB_108002,Sija Kamalpur,Balagarh,Hooghly,23.09748573,88.42251348
108003,WB_108003,Somra-I,Balagarh,Hooghly,23.13594071,88.4335787
108004,WB_108004,Somra-II,Balagarh,Hooghly,23.13211714,88.4377337
108005,WB_108005,Aniya,Chanditala-I,Hooghly,22.7216295,88.1497844
108006,WB_108006,Bhagabatipur,Chanditala-I,Hooghly,22.68322743,88.1888118
108007,WB_108007,Gangadharpur,Chanditala-I,Hooghly,22.75897353,88.21981818
108008,WB_108008,Haripur,Chanditala-I,Hooghly,22.78146747,88.27762015
108009,WB_108009,Krishnarampur,Chanditala-I,Hooghly,22.72487574,88.21557899
108010,WB_108010,Kumirmorah,Chanditala-I,Hooghly,22.6963405,88.21887768
108011,WB_108011,Mashat,Chanditala-I,Hooghly,22.68693704,88.17093847
108012,WB_108012,Nawabpur,Chanditala-I,Hooghly,22.71122099,88.185889
108013,WB_108013,Sheakhala,Chanditala-I,Hooghly,22.70691282,88.19186921
108014,WB_108014,Salepur-I,Chanditala-I,Hooghly,22.70621527,88.20108274
108015,WB_108015,Salepur-II,Chanditala-I,Hooghly,22.71057672,88.21115464
108016,WB_108016,Tirol,Chanditala-I,Hooghly,22.72023,88.21909647
108017,WB_108017,Baksa,Chanditala-II,Hooghly,22.72452058,88.237923
108018,WB_108018,Barijhaty,Chanditala-II,Hooghly,22.68537547,88.26304427
108019,WB_108019,Begampur,Chanditala-II,Hooghly,22.7376944,88.25395092
108020,WB_108020,Chanditala,Chanditala-II,Hooghly,22.69375819,88.25922589
108021,WB_108021,Garalgacha,Chanditala-II,Hooghly,22.67826577,88.26807138
108022,WB_108022,Janai,Chanditala-II,Hooghly,22.71348539,88.24046076
108023,WB_108023,Kapasharia,Chanditala-II,Hooghly,22.75129784,88.26494229
108024,WB_108024,Naity,Chanditala-II,Hooghly,22.710118,88.25834182
108025,WB_108025,Panchghara,Chanditala-II,Hooghly,22.72995381,88.26904184
108026,WB_108026,Sripur Balagarh,Chanditala-II,Hooghly,22.69610327,88.25291539
108027,WB_108027,Gurbari-II,Chanditala-II,Hooghly,22.68681293,88.2576434
108028,WB_108028,Khajurdaha Melki,Chanditala-II,Hooghly,22.67184023,88.27638995
108029,WB_108029,BANDEL,Chinsurah-Mogra,Hooghly,22.94654104,88.3841491
108030,WB_108030,CHANDRAHATI - I,Chinsurah-Mogra,Hooghly,23.05042877,88.27821376
108031,WB_108031,CHANDRAHATI - II,Chinsurah-Mogra,Hooghly,23.04660807,88.2740583
108032,WB_108032,DEBANANDAPUR,Chinsurah-Mogra,Hooghly,22.93690081,88.36952818
108033,WB_108033,DIGSUI- HOERAH,Chinsurah-Mogra,Hooghly,23.0275199,88.37241087
108034,WB_108034,KODALIA - I,Chinsurah-Mogra,Hooghly,22.90776285,88.37892511
108035,WB_108035,KODALIA - II,Chinsurah-Mogra,Hooghly,22.90394209,88.37477409
108036,WB_108036,MOGRA - I,Chinsurah-Mogra,Hooghly,22.98884301,88.36917
108037,WB_108037,MOGRA - II,Chinsurah-Mogra,Hooghly,22.99315118,88.36317836
108038,WB_108038,SAPTAGRAM,Chinsurah-Mogra,Hooghly,22.95909988,88.37060107
108039,WB_108039,Mandra,Chinsurah-Mogra,Hooghly,22.98948728,88.34385608
108040,WB_108040,P Sahabazar,Chinsurah-Mogra,Hooghly,22.979834,88.33589907
108041,WB_108041,Belmuri,Dhaniakhali,Hooghly,22.94632642,88.15141405
108042,WB_108042,Bhandarhati-I,Dhaniakhali,Hooghly,22.92380904,88.09636415
108043,WB_108043,Bhandarhati-II,Dhaniakhali,Hooghly,22.91998834,88.09221258
108044,WB_108044,Bhastara,Dhaniakhali,Hooghly,23.02354997,88.14769308
108045,WB_108045,Dasghara-I,Dhaniakhali,Hooghly,22.94151293,88.10636921
108046,WB_108046,Dasghara-II,Dhaniakhali,Hooghly,22.94315887,88.11940849
108047,WB_108047,Dhaniakhali-I,Dhaniakhali,Hooghly,22.97382706,88.10058743
108048,WB_108048,Dhaniakhali-II,Dhaniakhali,Hooghly,22.97000344,88.10473736
108049,WB_108049,Gopinathpur-I,Dhaniakhali,Hooghly,22.9352419,88.0015074
108050,WB_108050,Gopinathpur-II,Dhaniakhali,Hooghly,22.93906549,87.99735862
108051,WB_108051,Gurap,Dhaniakhali,Hooghly,23.03383013,88.11863749
108052,WB_108052,Gurbari-I,Dhaniakhali,Hooghly,23.04175714,88.0693522
108053,WB_108053,Bali,Goghat - I,Hooghly,22.8052382,87.76253715
108054,WB_108054,Bhadur,Goghat - I,Hooghly,22.93173888,87.74915026
108055,WB_108055,Goghat,Goghat - I,Hooghly,22.88167301,87.70629043
108056,WB_108056,Kumursha,Goghat - I,Hooghly,22.86406887,87.73554875
108057,WB_108057,Nakunda,Goghat - I,Hooghly,22.83021357,87.69730185
108058,WB_108058,Raghubati,Goghat - I,Hooghly,22.94081486,87.70873982
108059,WB_108059,Saora,Goghat - I,Hooghly,22.82179073,87.71960079
108060,WB_108060,Somospur-I,Goghat - I,Hooghly,22.86241199,87.720342
108061,WB_108061,Somospur-II,Goghat - I,Hooghly,22.85810382,87.72632885
108062,WB_108062,Pantra,Goghat - I,Hooghly,22.85740627,87.7355526
108063,WB_108063,Paschim Gopinathpur,Goghat - I,Hooghly,22.99226368,87.70715675
108064,WB_108064,Sripatipur Ilipur,Goghat - I,Hooghly,22.871421,87.75358632
108065,WB_108065,Badanganj Fului-I,Goghat-II,Hooghly,22.8934735,87.54924877
108066,WB_108066,Badanganj Fului-II,Goghat-II,Hooghly,22.89729721,87.54510139
108067,WB_108067,Bengai,Goghat-II,Hooghly,22.93551731,87.67303129
108068,WB_108068,Hazipur,Goghat-II,Hooghly,22.82404534,87.63726238
108069,WB_108069,Kamarpukur,Goghat-II,Hooghly,22.90519812,87.6497218
108070,WB_108070,Kumarganj,Goghat-II,Hooghly,22.97507027,87.72900805
108071,WB_108071,Mandaran,Goghat-II,Hooghly,22.8182083,87.63780317
108072,WB_108072,Paschimpara,Goghat-II,Hooghly,22.86303654,87.61325898
108073,WB_108073,Shyambazar,Goghat-II,Hooghly,22.89610834,87.56639239
108074,WB_108074,Tantisal,Goghat-II,Hooghly,22.88886527,87.63967188
108075,WB_108075,Thakuranichak,Goghat-II,Hooghly,22.82981967,87.57434449
108076,WB_108076,Pandua,Goghat-II,Hooghly,22.88221935,87.59075787
108077,WB_108077,Bandipur,Haripal,Hooghly,22.84816355,88.16342648
108078,WB_108078,Chandanpur,Haripal,Hooghly,22.88343397,88.17791963
108079,WB_108079,Dwarhatta,Haripal,Hooghly,22.79221028,88.07142285
108080,WB_108080,Haripal Ashutosh,Haripal,Hooghly,22.90301356,88.25712803
108081,WB_108081,Haripal Sahadeb,Haripal,Hooghly,22.90683429,88.26127893
108082,WB_108082,Haripur Kinkarbati,Haripal,Hooghly,22.90683721,88.2529803
108083,WB_108083,Jejur,Haripal,Hooghly,22.87974553,88.12469605
108084,WB_108084,Kaikala,Haripal,Hooghly,22.84483332,88.09127447
108085,WB_108085,Nalikul Paschim,Haripal,Hooghly,22.82184949,88.17788015
108086,WB_108086,Nalikul Purba,Haripal,Hooghly,22.82567308,88.17373483
108087,WB_108087,Narayanpur Bahirkhand,Haripal,Hooghly,22.84191128,88.10456361
108088,WB_108088,Olipur Kashipur,Haripal,Hooghly,22.832258,88.09661526
108089,WB_108089,Antpur,Jangipara,Hooghly,22.72061161,88.03939249
108090,WB_108090,Dilakash,Jangipara,Hooghly,22.72803167,88.06858304
108091,WB_108091,Furfura,Jangipara,Hooghly,22.74483547,88.13681978
108092,WB_108092,Jangipara,Jangipara,Hooghly,22.74752213,88.05271492
108093,WB_108093,Kotalpur,Jangipara,Hooghly,22.69939842,88.08455152
108094,WB_108094,Mundalika,Jangipara,Hooghly,22.71274287,88.09897366
108095,WB_108095,Radhanagar,Jangipara,Hooghly,22.77489263,88.07416797
108096,WB_108096,Rajbalhat-I,Jangipara,Hooghly,22.76175981,88.00874639
108097,WB_108097,Rajbalhat-II,Jangipara,Hooghly,22.7655806,88.01289292
108098,WB_108098,Rasidpur,Jangipara,Hooghly,22.72878238,88.00381843
108099,WB_108099,Rameswarpur-Gopalnagar,Jangipara,Hooghly,22.75770707,88.08595645
108100,WB_108100,Arunda,Khanakul-I,Hooghly,22.71668389,87.92520163
108101,WB_108101,Balipur,Khanakul-I,Hooghly,22.75429332,87.94029965
108102,WB_108102,Ghoshpur,Khanakul-I,Hooghly,22.73323832,87.78409829
108103,WB_108103,Khanakul-I,Khanakul-I,Hooghly,22.70312168,87.84960364
108104,WB_108104,Khanakul-II,Khanakul-I,Hooghly,22.70694241,87.85374846
108105,WB_108105,Kishorepur-I,Khanakul-I,Hooghly,22.76064523,87.74951858
108106,WB_108106,Kishorepur-II,Khanakul-I,Hooghly,22.75682447,87.74537205
108107,WB_108107,Pole-I,Khanakul-I,Hooghly,22.69775804,87.83324029
108108,WB_108108,Pole-II,Khanakul-I,Hooghly,22.72204199,87.848192
108109,WB_108109,Rammohan-I,Khanakul-I,Hooghly,22.71773382,87.85417268
108110,WB_108110,Rammohan-II,Khanakul-I,Hooghly,22.71703627,87.86338694
108111,WB_108111,Chingra,Khanakul-II,Hooghly,22.6190624,87.90957124
108112,WB_108112,Dhannyaghori,Khanakul-II,Hooghly,22.659273,87.9042377
108113,WB_108113,Jagatpur,Khanakul-II,Hooghly,22.62301331,87.83380199
108114,WB_108114,Marokhana,Khanakul-II,Hooghly,22.66564333,87.87794817
108115,WB_108115,Natibpur-I,Khanakul-II,Hooghly,22.65624812,87.89120378
108116,WB_108116,Natibpur-II,Khanakul-II,Hooghly,22.66007177,87.88706354
108117,WB_108117,Palaspai-I,Khanakul-II,Hooghly,22.63124429,87.9041152
108118,WB_108118,Palaspai-II,Khanakul-II,Hooghly,22.62742067,87.90825472
108119,WB_108119,Rajhati-I,Khanakul-II,Hooghly,22.66305143,87.84780536
108120,WB_108120,Rajhati-II,Khanakul-II,Hooghly,22.66687502,87.84366486
108121,WB_108121,Sabalsinghapur,Khanakul-II,Hooghly,22.6408749,87.8599982
108122,WB_108122,Bantika-Boinchee,Pandua,Hooghly,23.03797627,88.25529708
108123,WB_108123,Belun-Dhamasin,Pandua,Hooghly,23.03951745,88.24885006
108124,WB_108124,Berela-Konchmali,Pandua,Hooghly,23.11707041,88.18074175
108125,WB_108125,Haral-Daspur,Pandua,Hooghly,23.07169084,88.18326444
108126,WB_108126,Ilchoba-Daspur,Pandua,Hooghly,23.04562067,88.27745115
108127,WB_108127,Itachuna-Khanyan,Pandua,Hooghly,23.02499284,88.1711985
108128,WB_108128,Jamgram-Mondalai,Pandua,Hooghly,23.11820285,88.31160023
108129,WB_108129,Jamna,Pandua,Hooghly,23.15301475,88.23156029
108130,WB_108130,Jayer-Dwarbasini,Pandua,Hooghly,23.01628692,88.2236453
108131,WB_108131,Khirkundi-Namajgram-Niyala,Pandua,Hooghly,23.08528396,88.28551512
108132,WB_108132,Panchgora-Torgram,Pandua,Hooghly,23.04106839,88.27514537
108133,WB_108133,Akna,Polba-Dadpur,Hooghly,22.90885113,88.36248151
108134,WB_108134,Amnan,Polba-Dadpur,Hooghly,22.92781206,88.29143123
108135,WB_108135,Babnan,Polba-Dadpur,Hooghly,22.95442628,88.23015764
108136,WB_108136,Dadpur,Polba-Dadpur,Hooghly,23.00074439,88.37841011
108137,WB_108137,G-Malipara,Polba-Dadpur,Hooghly,22.93098261,88.21931163
108138,WB_108138,Harit,Polba-Dadpur,Hooghly,22.91965774,88.25733395
108139,WB_108139,Mahanad,Polba-Dadpur,Hooghly,23.01750922,88.27157847
108140,WB_108140,Makalpur,Polba-Dadpur,Hooghly,22.92495318,88.255465
108141,WB_108141,Polba,Polba-Dadpur,Hooghly,22.95622358,88.30940755
108142,WB_108142,Rajhat,Polba-Dadpur,Hooghly,22.93480267,88.34992954
108143,WB_108143,Satithan,Polba-Dadpur,Hooghly,22.97617024,88.23863203
108144,WB_108144,Bhangamorah,Pursurah,Hooghly,22.93537347,87.9689732
108145,WB_108145,Chiladangi,Pursurah,Hooghly,22.86348516,87.9535831
108146,WB_108146,Dehibatpur,Pursurah,Hooghly,22.87198373,87.95434009
108147,WB_108147,Kelepara,Pursurah,Hooghly,22.90679015,87.94589198
108148,WB_108148,Pursurah-I,Pursurah,Hooghly,22.84440917,87.96248789
108149,WB_108149,Pursurah-II,Pursurah,Hooghly,22.84823282,87.95834195
108150,WB_108150,Shyampur,Pursurah,Hooghly,22.78779591,87.95406059
108151,WB_108151,Srirampur,Pursurah,Hooghly,22.86348516,87.9246789
108152,WB_108152,Sarai-Tinna,Pursurah,Hooghly,22.857969,87.9176221
108153,WB_108153,Sikhira-Champta,Pursurah,Hooghly,22.84831572,87.91383983
108154,WB_108154,Simlagarh-Vitasin,Pursurah,Hooghly,22.83630987,87.91562604
108155,WB_108155,Kanaipur,Serampore-Uttarpara,Hooghly,22.69249846,88.32240609
108156,WB_108156,Nabagram,Serampore-Uttarpara,Hooghly,22.70182154,88.3342978
108157,WB_108157,Pearapur,Serampore-Uttarpara,Hooghly,22.79193882,88.27510594
108158,WB_108158,Raghunathpur,Serampore-Uttarpara,Hooghly,22.75361462,88.17385884
108159,WB_108159,Rajyadharpur,Serampore-Uttarpara,Hooghly,22.79560272,88.29440338
108160,WB_108160,Rishra,Serampore-Uttarpara,Hooghly,22.7236927,88.33255537
108161,WB_108161,Sugandhya,Serampore-Uttarpara,Hooghly,22.90495734,88.33814263
108162,WB_108162,Kamarkundu Gopalnagar Doluigachha,Serampore-Uttarpara,Hooghly,22.82470223,88.20141388
108163,WB_108163,Mirzapur Bankipur,Serampore-Uttarpara,Hooghly,22.79975071,88.2184862
108164,WB_108164,Nasibpur,Serampore-Uttarpara,Hooghly,22.80980195,88.27150619
108165,WB_108165,Singur-I,Serampore-Uttarpara,Hooghly,22.81320047,88.22497105
108166,WB_108166,Anandanagar,Singur,Hooghly,22.84589541,88.26561575
108167,WB_108167,Bagdanga Chhinamore,Singur,Hooghly,22.85539907,88.30455196
108168,WB_108168,Balarambati,Singur,Hooghly,22.84862545,88.30212204
108169,WB_108169,Baruipara Paltagarh,Singur,Hooghly,22.76695663,88.23480325
108170,WB_108170,Basubati,Singur,Hooghly,22.72326927,88.29646837
108171,WB_108171,Beraberi,Singur,Hooghly,22.71397893,88.30119733
108172,WB_108172,Bighati,Singur,Hooghly,22.82453461,88.31710354
108173,WB_108173,Boinchipota,Singur,Hooghly,22.70399104,88.32661639
108174,WB_108174,Bora,Singur,Hooghly,22.73091367,88.3185711
108175,WB_108175,Borai Pahalampur,Singur,Hooghly,22.77066449,88.25245507
108176,WB_108176,Gopalnagar,Singur,Hooghly,22.84076909,88.22920383
108177,WB_108177,Astara-Duttapur,Tarakeswar,Hooghly,22.8425155,88.00060105
108178,WB_108178,Baligori-I,Tarakeswar,Hooghly,22.87490434,88.04846537
108179,WB_108179,Baligori-II,Tarakeswar,Hooghly,22.87108364,88.0443153
108180,WB_108180,Bhanjipur,Tarakeswar,Hooghly,22.88920862,88.01810088
108181,WB_108181,Champadanga,Tarakeswar,Hooghly,22.87336318,88.01634165
108182,WB_108182,Keshabchak,Tarakeswar,Hooghly,22.87101488,87.95769392
108183,WB_108183,Naita-Malpaharpur,Tarakeswar,Hooghly,22.80478971,87.99632627
108184,WB_108184,Purba-Ramnagar,Tarakeswar,Hooghly,22.85479371,88.02001888
108185,WB_108185,Santoshpur,Tarakeswar,Hooghly,22.74700401,88.09622133
108186,WB_108186,Talpur,Tarakeswar,Hooghly,22.86919628,87.97346017
108187,WB_108187,Singur-II,Tarakeswar,Hooghly,22.84672882,88.01634165
108188,WB_108188,AMTA,Amta-I,Howrah,22.58258118,88.035053
108189,WB_108189,ANULIA,Amta-I,Howrah,22.57909593,88.04550939
108190,WB_108190,BALICHAK,Amta-I,Howrah,22.63922519,87.99009946
108191,WB_108191,BASANTAPUR,Amta-I,Howrah,22.75229139,88.10627732
108192,WB_108192,BHANDERGACHA,Amta-I,Howrah,22.72202007,88.03189319
108193,WB_108193,CHANDRAPUR,Amta-I,Howrah,22.7332333,88.04907587
108194,WB_108194,KANPUR,Amta-I,Howrah,22.670072,88.03361225
108195,WB_108195,KHARDAH,Amta-I,Howrah,22.53158677,88.00975964
108196,WB_108196,KHOSALPUR,Amta-I,Howrah,22.61746336,88.0153826
108197,WB_108197,RASHPUR,Amta-I,Howrah,22.63569396,88.0201153
108198,WB_108198,SERAJBATI,Amta-I,Howrah,22.58208031,88.00246869
108199,WB_108199,UDAND-I,Amta-I,Howrah,22.60791716,88.02062788
108200,WB_108200,AMORAGORI,Amta-II,Howrah,22.580249,87.91081371
108201,WB_108201,B.K.BATI,Amta-II,Howrah,22.57059572,87.90703911
108202,WB_108202,BHATORA,Amta-II,Howrah,22.55858987,87.9088217
108203,WB_108203,G.B.CHITNAN,Amta-II,Howrah,22.54695604,87.91734371
108204,WB_108204,GAZIPUR,Amta-II,Howrah,22.57123999,87.932279
108205,WB_108205,JHAMTIA,Amta-II,Howrah,22.57303743,87.91387431
108206,WB_108206,JHIKIRA,Amta-II,Howrah,22.56623427,87.94745725
108207,WB_108207,JOYPUR,Amta-II,Howrah,22.57059572,87.95751889
108208,WB_108208,KASHMOLI,Amta-II,Howrah,22.580249,87.96545263
108209,WB_108209,KHALNA,Amta-II,Howrah,22.59403939,87.96833599
108210,WB_108210,KUSHBERIA,Amta-II,Howrah,22.58661933,87.93917821
108211,WB_108211,NOWPARA,Amta-II,Howrah,22.59356618,87.93825312
108212,WB_108212,Antila,Bagnan II,Howrah,22.45459882,87.966383
108213,WB_108213,Bantul Baidyanathpur,Bagnan II,Howrah,22.45808407,87.95593929
108214,WB_108214,Chandrabhag,Bagnan II,Howrah,22.42892505,87.98798151
108215,WB_108215,Hallyan,Bagnan II,Howrah,22.44856939,87.93036392
108216,WB_108216,Mugkalyan Benapur,Bagnan II,Howrah,22.42087034,87.98021252
108217,WB_108217,Orphuli,Bagnan II,Howrah,22.44020029,87.9099293
108218,WB_108218,Saratchandra,Bagnan II,Howrah,22.42076427,87.95122071
108219,WB_108219,UDANG-II,Bagnan II,Howrah,22.41147393,87.95593929
108220,WB_108220,TAJPUR,Bagnan II,Howrah,22.40414837,87.966383
108221,WB_108221,THALIA,Bagnan II,Howrah,22.40148604,87.98130259
108222,WB_108222,MOHIARY-II,Bagnan II,Howrah,22.42840867,87.97327495
108223,WB_108223,NARNA,Bagnan II,Howrah,22.42926284,87.98079063
108224,WB_108224,Bagnan - I,Bagnan-I,Howrah,22.46744346,87.96370237
108225,WB_108225,Bagnan - II,Bagnan-I,Howrah,22.47126717,87.95956786
108226,WB_108226,Bainan,Bagnan-I,Howrah,22.51654613,87.9853238
108227,WB_108227,Bakshihat,Bagnan-I,Howrah,22.52817996,87.97680706
108228,WB_108228,Bangalpur,Bagnan-I,Howrah,22.49203096,87.97213357
108229,WB_108229,Haturia - I,Bagnan-I,Howrah,22.51531149,87.9949352
108230,WB_108230,Haturia - II,Bagnan-I,Howrah,22.51149073,87.99079607
108231,WB_108231,Kalyanpur,Bagnan-I,Howrah,22.50032067,87.91451466
108232,WB_108232,Khalore,Bagnan-I,Howrah,22.45657096,87.97143102
108233,WB_108233,Subsit,Bagnan-I,Howrah,22.48109661,87.9258463
108234,WB_108234,PARBATIPUR,Bagnan-I,Howrah,22.48851667,87.95498606
108235,WB_108235,Bally,Bally-Jagacha,Howrah,22.63581655,88.33579466
108236,WB_108236,"Chakpara-
Anandanagar",Bally-Jagacha,Howrah,22.58669718,88.317996
108237,WB_108237,Chamrail,Bally-Jagacha,Howrah,22.63521035,88.2955775
108238,WB_108238,"Durgapur-
Abhoynagar-I",Bally-Jagacha,Howrah,22.58485787,88.34145778
108239,WB_108239,"Durgapur-
Abhoynagar-II",Bally-Jagacha,Howrah,22.59272661,88.35405987
108240,WB_108240,Jagadishpur,Bally-Jagacha,Howrah,22.6463657,88.2903292
108241,WB_108241,Nischinda,Bally-Jagacha,Howrah,22.61203316,88.33242155
108242,WB_108242,"Sapuipara-
Basukati",Bally-Jagacha,Howrah,22.62053173,88.33317715
108243,WB_108243,RUDRAPUR,Bally-Jagacha,Howrah,22.62982207,88.3284527
108244,WB_108244,SALAP-I,Bally-Jagacha,Howrah,22.61568383,88.2652092
108245,WB_108245,SALAP-II,Bally-Jagacha,Howrah,22.61186301,88.26106711
108246,WB_108246,BANKRA-I,Domjur,Howrah,22.60525473,88.27427963
108247,WB_108247,BANKRA-II,Domjur,Howrah,22.60907844,88.27014099
108248,WB_108248,BANKRA-III,Domjur,Howrah,22.60143403,88.27013774
108249,WB_108249,BEGRI,Domjur,Howrah,22.61838872,88.20075034
108250,WB_108250,DAKSHIN JHAPORDAH,Domjur,Howrah,22.63169653,88.18559438
108251,WB_108251,DOMJUR,Domjur,Howrah,22.63102623,88.23249672
108252,WB_108252,KOLORAH-I,Domjur,Howrah,22.61903299,88.225999
108253,WB_108253,KOLORAH-II,Domjur,Howrah,22.61472482,88.23197519
108254,WB_108254,MAKARDAH-I,Domjur,Howrah,22.62277368,88.2423369
108255,WB_108255,MAKARDAH-II,Domjur,Howrah,22.62659727,88.23819761
108256,WB_108256,MOHIARY-I,Domjur,Howrah,22.628042,88.25918416
108257,WB_108257,Bargachia-I,Jagatballavpur,Howrah,22.66243984,88.14548998
108258,WB_108258,Bargachia-II,Jagatballavpur,Howrah,22.66626355,88.14134962
108259,WB_108259,GOBINDAPUR,Jagatballavpur,Howrah,22.59089697,88.08722366
108260,WB_108260,Hantal-Anantabati,Jagatballavpur,Howrah,22.65044482,88.107195
108261,WB_108261,Islampur,Jagatballavpur,Howrah,22.56925374,88.06708082
108262,WB_108262,Jagatballavpur-I,Jagatballavpur,Howrah,22.67952507,88.11880384
108263,WB_108263,Jagatballavpur-II,Jagatballavpur,Howrah,22.67570431,88.11465977
108264,WB_108264,Laskarpur,Jagatballavpur,Howrah,22.58652073,88.102273
108265,WB_108265,Maju,Jagatballavpur,Howrah,22.62510884,88.09276692
108266,WB_108266,Pantihal,Jagatballavpur,Howrah,22.61661027,88.09201119
108267,WB_108267,Polgustia,Jagatballavpur,Howrah,22.60731993,88.09673647
108268,WB_108268,Banharispur,Panchla,Howrah,22.54463647,88.09238106
108269,WB_108269,Beldubi,Panchla,Howrah,22.5455591,88.17177032
108270,WB_108270,Bikihakola,Panchla,Howrah,22.56006322,88.1467629
108271,WB_108271,Chara Panchla,Panchla,Howrah,22.55317616,88.15334316
108272,WB_108272,Deulpur,Panchla,Howrah,22.60376794,88.16183009
108273,WB_108273,Gangadharpur,Panchla,Howrah,22.5915588,88.15777619
108274,WB_108274,Jalabiswanathpur,Panchla,Howrah,22.55837682,88.10784506
108275,WB_108275,Jujersha,Panchla,Howrah,22.59580896,88.14971837
108276,WB_108276,Panchla,Panchla,Howrah,22.5439364,88.1305264
108277,WB_108277,Sahapur,Panchla,Howrah,22.52342098,88.16961079
108278,WB_108278,Subharara,Panchla,Howrah,22.57653073,88.1196087
108279,WB_108279,Andul,SANKRAIL,Howrah,22.57915535,88.24116071
108280,WB_108280,Banupur-I,SANKRAIL,Howrah,22.55886321,88.23389936
108281,WB_108281,Banupur-II,SANKRAIL,Howrah,22.55504251,88.22975886
108282,WB_108282,D. Sankrail,SANKRAIL,Howrah,22.55685067,88.20386765
108283,WB_108283,Dhulagori,SANKRAIL,Howrah,22.58357982,88.17730265
108284,WB_108284,Duilya,SANKRAIL,Howrah,22.54340118,88.210766
108285,WB_108285,Jhorehat,SANKRAIL,Howrah,22.53991593,88.22121941
108286,WB_108286,Kandua,SANKRAIL,Howrah,22.54156187,88.2342204
108287,WB_108287,Manickpur,SANKRAIL,Howrah,22.54943061,88.24681854
108288,WB_108288,Mashila,SANKRAIL,Howrah,22.563221,88.22052175
108289,WB_108289,Nalpur,SANKRAIL,Howrah,22.53158916,88.1824109
108290,WB_108290,Balichaturi,Shyampur-I,Howrah,22.323893,88.05439566
108291,WB_108291,Baneswarpur-I,Shyampur-I,Howrah,22.2503144,88.0440968
108292,WB_108292,Baneswarpur-II,Shyampur-I,Howrah,22.2464937,88.03996548
108293,WB_108293,Belari,Shyampur-I,Howrah,22.36450846,88.08111669
108294,WB_108294,Dhandali,Shyampur-I,Howrah,22.36637632,88.06950841
108295,WB_108295,Dingakhola,Shyampur-I,Howrah,22.27473792,88.06244356
108296,WB_108296,Kamalpur,Shyampur-I,Howrah,22.26780638,87.98337319
108297,WB_108297,Nabagram,Shyampur-I,Howrah,22.32913602,88.07662401
108298,WB_108298,Radhapur,Shyampur-I,Howrah,22.32550498,88.00881819
108299,WB_108299,Shyampur,Shyampur-I,Howrah,22.30796117,88.1088977
108300,WB_108300,UTTAR JHAPORDAH,Shyampur-I,Howrah,22.37171298,88.03981607
